name f1,E f1,R f1,R _REMOVE_ f1,name f2,E f2,R f2,R _REMOVE_ f2,tau,result
Petr Yan,0.5685618428048116,1523.9718315558578,1545.1273667092553,Jin Soo Son,0.4314381571951884,,1478.7384896314793,906,2
Ramazan Emeev,0.6815424745787316,1566.0882821398557,1581.5997690601112,Stefan Sekulic,0.3184575254212684,,1484.306237485586,906,2
Rustam Khabilov,0.6992709144092989,1624.75123053209,1636.5525445025826,Kajan Johnson,0.3007290855907011,1551.4572243835357,1537.6206850392082,906,2
Alex Oliveira,0.7396980687865496,1613.3273421371623,1622.163943614134,Carlo Pedersoli Jr.,0.26030193121345035,1522.6119232103767,1509.848039060482,907,0
Augusto Sakai,0.6065122326021783,,1519.391294225814,Chase Sherman,0.39348776739782165,1462.4183342489616,1444.3139697694924,907,0
Charles Oliveira,0.736749212873242,1574.1949429690833,1578.0826613623562,Christos Giagos,0.263250787126758,1484.8049425450592,1472.096323940486,907,1
Elizeu Zaleski dos Santos,0.7531808396912724,1596.9040785796108,1608.260223316451,Luigi Vendramini,0.24681916030872764,,1487.8366156341629,907,0
Francisco Trinaldo,0.607292516185312,1612.338962689145,1620.1890265488876,Evan Dunham,0.392707483814688,1574.4732123787574,1568.1197509171016,907,0
Livinha Souza,0.6115737054292729,,1519.1418620529785,Alex Chambers,0.3884262945707271,1460.57196343513,1442.0412973959424,907,1
Luis Henrique,0.4295184624131392,1475.3480484606093,1455.1754248937198,Ryan Spann,0.5704815375868608,,1521.1669067507546,907,4
Mayra Bueno Silva,0.3714086050412405,,1530.9773306755342,Gillian Robertson,0.6285913949587595,1545.7032939893054,1515.085750289593,907,1
Randa Markos,0.462030304602292,1486.7825299943556,1488.3557435458922,Marina Rodriguez,0.537969695397708,,1498.1288324666593,907,3
Renan Barao,0.6349602297844843,1548.0812684155349,1530.2981657773848,Andre Ewell,0.3650397702155157,,1531.291190368805,907,4
Sam Alvey,0.6117000910518939,1586.7397872115498,1571.385119841846,Rogerio Nogueira,0.38829990894810607,1547.2655359247867,1571.2700807997953,907,6
Sergio Moraes,0.6338664702366149,1595.1540662087532,1609.5220038206912,Ben Saunders,0.3661335297633851,1547.482410826999,1538.2918636215134,907,1
Thales Leites,0.6901089675565681,1573.057590893072,1577.6340978805347,Hector Lombard,0.30989103244343186,1503.5158585058532,1492.134332238088,907,2
Thiago Santos,0.5984617763621431,1586.742236015747,1596.821498632136,Eryk Anders,0.40153822363785685,1552.0803312285486,1532.924133957133,907,0
Aspen Ladd,0.6235798239897988,1525.535868602061,1543.9936014966256,Tonya Evinger,0.37642017601020117,1481.6920362716655,1463.234303377101,909,0
Derrick Lewis,0.5352322591147826,1626.9890423537038,1640.0056252062523,Alexander Volkov,0.46476774088521744,1614.727781437197,1592.5550915021613,909,0
Gray Maynard,0.5058956283338838,1572.5689230173816,1564.384234640635,Nik Lentz,0.4941043716661162,1570.5204769972888,1577.9916027660522,909,6
Khabib Nurmagomedov,0.5458318331612877,1690.1469918465057,1707.9696148952169,Conor McGregor,0.4541681668387123,1674.178557933236,1656.355934884525,909,1
Lina Lansberg,0.5642814624477268,1508.8545560435014,1481.934361713508,Yana Santos,0.4357185375522732,1486.3966068558534,1514.066102741037,909,4
Michelle Waterson-Gomez,0.41965734698354745,1528.997572487235,1556.2537556401965,Felice Herrig,0.5803426530164526,1557.1555044884617,1531.158671725309,909,2
Ovince Saint Preux,0.5499027608205476,1581.505513759152,1570.5131798541356,Dominick Reyes,0.45009723917945244,1564.1096035527733,1590.6565496536607,909,4
Ryan LaFlare,0.6687113255035513,1604.9354569121087,1577.2284735315752,Anthony Rocco Martin,0.3312886744964487,1543.9290390411586,1571.6360224216921,909,6
Scott Holtzman,0.3530980235586835,1536.4436461096025,1566.2075933891679,Alan Patrick,0.6469019764413164,1589.0322843855247,1559.2683371059593,909,0
Sergio Pettis,0.5692820445284801,1603.1603456218777,1582.2520331338399,Jussier Formiga,0.4307179554715199,1578.933443735596,1599.8417562236339,909,4
Tony Ferguson,0.7509677867288116,1691.3946714172544,1698.369226989515,Anthony Pettis,0.2490322132711884,1595.5215154846433,1588.5469599123826,909,0
Vicente Luque,0.7346322429562157,1588.4443663786078,1599.929678056333,Jalin Turner,0.26536775704378435,,1486.9225305556251,909,0
Alex Garcia,0.5761494689998394,1535.6130887707886,1511.7412577527316,Court McGee,0.42385053100016057,1508.9486018944797,1526.8087557885565,912,4
Andre Soukhamthath,0.41089120877858204,1468.7062691380959,1496.8109016603048,Jonathan Martinez,0.5891087912214179,,1470.968393815306,912,2
Arjan Bhullar,0.5155265416238719,1498.9586743557065,1522.55649545562,Marcelo Golm,0.4844734583761281,1493.5624663189226,1469.964645219009,912,2
Calvin Kattar,0.5980206058830217,1534.5024714764427,1553.908312053361,Chris Fishgold,0.40197939411697825,,1480.190233725472,912,0
Gian Villante,0.38637879286488086,1505.1031025933066,1524.1248491743236,Ed Herman,0.6136212071351191,1545.2805184677459,1536.218488760185,912,2
Michael Johnson,0.7299588207726252,1566.6798733310438,1571.0487644166305,Artem Lobov,0.2700411792273748,1480.3062003101868,1467.8816109372335,912,2
Misha Cirkunov,0.540564377002418,1544.5565992354261,1565.6952232607846,Patrick Cummins,0.459435622997582,1530.4320479058142,1513.5581210604205,912,1
Nordine Taleb,0.47461955510457854,1556.387736605359,1536.7226350528222,Sean Strickland,0.5253804448954215,1565.2133918148695,1584.8784933674062,912,6
Sarah Moras,0.6329742204902988,1496.8896790415113,1466.6923570391898,Talita Bernardo,0.36702577950970117,1449.551788462252,1480.382811623052,912,4
Stevie Ray,0.5961501485243675,1533.480083501727,1550.9590020669366,Jessin Ayari,0.40384985147563246,1499.6529377029283,1479.982145874019,912,2
Te Edwards,,,1475.3597241992418,Don Madge,,,1524.6402758007582,912,6
Thibault Gouti,0.37952752405033646,1455.5038063440693,1437.6790408312495,Nasrat Haqparast,0.6204724759496636,1498.199655105686,1516.6857505980004,912,4
Volkan Oezdemir,0.4707380979671386,1583.0968324667967,1560.6393145096465,Anthony Smith,0.5292619020328614,1593.275089463151,1612.779369052162,912,5
Adam Wieczorek,0.591748640605669,1542.736643466547,1513.913643329585,Marcos Rogerio de Lima,0.408251359394331,1510.4947175874127,1537.0024891042729,913,4
Chris Weidman,0.6023457700789915,1659.368601306067,1640.6963838869792,Jacare Souza,0.3976542299210085,1623.3005496241235,1645.4232104522735,913,6
Daniel Cormier,0.7113648415025067,1718.354258335389,1728.152702227046,Derrick Lewis,0.2886351584974933,1640.0056252062523,1632.7604131901653,913,1
David Branch,0.705048189682887,1569.0096687825678,1537.4265690709049,Jared Cannonier,0.29495181031711304,1493.3161216342637,1524.8992213459267,913,6
Derek Brunson,0.5910035404784838,1611.774580078655,1593.4539623347673,Israel Adesanya,0.4089964595215162,1579.80047327263,1608.3315886849346,913,6
Jason Knight,0.5574987532415336,1512.8076000067667,1488.6786439789034,Jordan Rinaldi,0.44250124675846636,1492.741719643053,1519.655367669717,913,4
Julio Arce,0.6023277376445034,1542.3833380815813,1513.045049366876,Sheymon Moraes,0.3976722623554966,1506.3218254375095,1535.6601141522149,913,4
Karl Roberson,0.4749777746867103,1503.211324956882,1528.784202752806,Jack Marshman,0.5250222253132897,1511.912204948134,1486.8649523382567,913,2
Lyman Good,0.3953769874577231,1501.3972066588549,1530.8472940396716,Ben Saunders,0.6046230125422769,1538.2918636215134,1524.7476909686663,913,0
Matt Frevola,0.4853160810165807,1480.9006867544629,1481.6207115345214,Lando Vannata,0.5146839189834194,1486.0038701958597,1485.3142300614752,913,3
Shane Burgos,0.7206311598598631,1542.1010189042422,1555.4288773699348,Kurt Holobaugh,0.27936884014013685,1459.7940044619568,1446.1864563155336,913,1
Sijara Eubanks,0.6189240805298685,1522.9099272990152,1541.5959541976893,Roxanne Modafferi,0.38107591947013153,1480.7847525046282,1462.3880420036219,913,2
Ashley Yoder,0.37970484241415364,1433.4150905226927,1463.360279542114,Amanda Cooper,0.6202951575858464,1476.0455415278657,1446.9129621177915,914,2
Beneil Dariush,0.7309085507309355,1586.7926289828279,1595.1342398913107,Thiago Moises,0.2690914492690645,,1486.7390249487692,914,2
Chan Sung Jung,0.4590405483053005,1591.8544342233943,1570.295286030145,Yair Rodriguez,0.5409594516946995,1606.1171669395262,1626.680191738361,914,6
Chas Skelly,0.66960316812615,1561.3563251011435,1561.3563251011435,Bobby Moffett,0.33039683187385005,,1500.0,914,-1
Davi Ramos,0.557737441258628,1544.7902009396812,1566.1407398819274,John Gunther,0.442262558741372,1524.6402758007582,1502.953966992769,914,1
Devonte Smith,0.5120407810031723,,1524.0468994712087,Julian Erosa,0.4879592189968277,1495.8157952399458,1472.0481890793603,914,0
Donald Cerrone,0.7350070602400605,1646.578137996962,1649.356625380208,Mike Perry,0.26499293975993954,1557.9666964633964,1546.4976071533588,914,1
Joseph Morales,0.6103921570841001,1504.0999779762817,1474.3688860565296,Eric Shelton,0.3896078429158999,1465.103727180894,1494.2237259398999,914,4
Mark De La Rosa,0.6435814408394515,1500.7152535538937,1518.0757533921114,Joby Sanchez,0.35641855916054854,1449.3866132519038,1432.382941301034,914,2
Maycee Barber,,,1524.6402758007582,Hannah Cifers,,,1475.3597241992418,914,0
Michael Trizano,0.5,1524.6402758007582,1549.1577353724049,Luis Pena,0.5,1524.6402758007582,1500.1228162291115,914,2
Raquel Pennington,0.5199792621472273,1571.3041043201258,1549.7595959125756,Germaine de Randamie,0.48002073785277266,1564.3588996708997,1588.78007555925,914,4
Alexandre Pantoja,0.603895714613548,1549.380900817984,1568.2778610181151,Yuta Sasaki,0.39610428538645204,1512.7504194632631,1495.606734694524,915,1
Cezar Ferreira,0.7125601485228913,1578.8549100075004,1556.7661386102147,Ian Heinisch,0.2874398514771087,,1535.1153571684665,915,4
Cynthia Calvillo,0.4762555516656688,1537.7784824797604,1562.764776141182,Poliana Botelho,0.5237444483343312,1546.0343587309046,1520.5237191278757,915,1
Devin Powell,0.44220959744062394,1479.8314253108945,1458.483443113034,Jesus Pinedo,0.5577904025593761,,1521.7923328853585,915,4
Guido Cannetti,0.4670989958717507,1513.5343514445403,1491.2504442510142,Marlon Vera,0.5329010041282494,1524.9818724221482,1544.3353716408685,915,5
Humberto Bandenay,0.6510926200371896,1505.518703671409,1473.8051662185828,Austin Arnett,0.3489073799628104,1451.3321802361288,1483.045717688955,915,4
Khalil Rountree Jr.,0.5965531384380375,1533.972558687683,1506.5251604595842,Johnny Walker,0.4034468615619625,,1529.3984677218423,915,6
Laureano Staropoli,0.5629397935252803,,1521.538568058147,Hector Aldana,0.43706020647471966,1478.0158634175145,1456.5846515322755,915,2
Michel Prazeres,0.6539895425672687,1624.0473636386912,1636.7554664809732,Bartosz Fabinski,0.3460104574327313,1568.7510477793508,1552.0471473477476,915,1
Nad Narimani,0.570448599558301,1524.6402758007582,1545.7032939893054,Anderson Dos Santos,0.42955140044169904,,1478.8314700450292,915,2
Neil Magny,0.4837344434524414,1631.633116737992,1623.8069655419508,Santiago Ponzinibbio,0.5162655565475587,1637.2863446841384,1656.2692177052515,915,6
Ricardo Lamas,0.426843806344505,1586.0168007619204,1602.068980003015,Darren Elkins,0.573156193655495,1611.6176019255017,1602.3447310534561,915,0
Alistair Overeem,0.7695932850473485,1604.753227542016,1611.2061454860466,Sergei Pavlovich,0.23040671495265153,,1488.64542999444,916,0
Curtis Blaydes,0.5482706210155991,1612.5497795250046,1587.9896346357605,Francis Ngannou,0.4517293789844009,1595.7264518534935,1619.4560075322004,916,6
Hu Yaozong,0.6320813143750728,1471.1009272674619,1440.1068711250937,Rashad Coulter,0.36791868562492724,1424.0967059055013,1454.6108800097643,916,4
Kevin Holland,0.530055066730769,1485.8145279260823,1508.8582397307393,John Phillips,0.46994493326923104,1475.3597241992418,1452.3160123945847,916,1
Li Jingliang,0.7126043569446592,1559.3028419812933,1570.5809204245065,David Zawada,0.2873956430553408,1480.42918329211,1466.3367611727567,916,0
Pingyuan Liu,0.5626134295504283,1521.8689300483531,1543.3161451647102,Martin Day,0.43738657044957174,,1478.4453485451497,916,2
Song Kenan,0.5974269501358286,1540.6737993432696,1511.5742190755986,Alex Morono,0.4025730498641714,1506.3857769280633,1533.8733792152814,916,4
Song Yadong,0.6297174800294834,1546.1225076341825,1564.1582957906219,Vince Morales,0.37028251997051664,,1481.7522731674535,916,2
Sumudaerji,0.5336884369293404,,1473.699539444771,Louis Smolka,0.4663115630706596,1488.277678279557,1509.2208630541636,916,5
Wu Yanan,0.34534039635010316,1472.5583896249927,1504.6595703563457,Lauren Mueller,0.6546596036498968,1528.1120216465456,1496.0108409151926,916,1
Yan Xiaonan,0.6242407436191881,1540.3942151475494,1558.6967651746074,Syuri Kondo,0.37575925638081187,1496.3057304397787,1478.0031804127207,916,2
Zhang Weili,0.6244418719876191,1524.3281018894338,1542.7435643301276,Jessica Aguilar,0.37555812801238087,1480.1651316137402,1462.0347964118982,916,1
Alex Gorgees,,,1475.3597241992418,Damir Ismagulov,,,1524.6402758007582,917,4
Darren Stewart,0.5002075311231933,1500.0721037014414,1477.0575649809173,Edmen Shahbazyan,0.49979246887680673,,1524.6505030489836,917,4
Elias Garcia,0.41860631887771993,1471.4670944826303,1450.9407674835898,Kai Kara-France,0.5813936811222801,,1520.6291502981742,917,4
Jake Matthews,0.524907150679289,1580.2968214704342,1559.6982349441082,Anthony Rocco Martin,0.47509284932071105,1571.6360224216921,1592.2346089480181,917,5
Ji Yeon Kim,0.5756168905350934,1526.475087709691,1498.686773744884,Antonina Shevchenko,0.42438310946490665,,1528.3667178767191,917,4
Jimmy Crute,0.48572271330529365,,1525.3438683644463,Paul Craig,0.5142772866947063,1504.9617863092085,1480.4271428402044,917,1
Joseph Benavidez,0.678836197440334,1627.6393020331773,1635.7010359312592,Alex Perez,0.32116380255966603,1562.631621880603,1547.1272113492112,917,0
Juan Espino,,,1524.6402758007582,Justin Frazier,,,1475.3597241992418,917,1
Julija Stoliarenko,,,1475.3597241992418,Leah Letson,,,1524.6402758007582,917,4
Junior Dos Santos,0.681052495537536,1639.3078277638322,1645.683459451863,Tai Tuivasa,0.318947504462464,1573.4155517288982,1558.0181345612825,917,0
Keita Nakamura,0.5010072227226436,1481.9944410811331,1502.669408080711,Salim Touahri,0.49899277727735636,1481.6444955913807,1457.1764251044983,917,2
Mark Hunt,0.513506282074773,1565.6014559601201,1555.3366729529084,Justin Willis,0.486493717925227,1560.9077510849781,1585.697631340107,917,4
Maurice Greene,,,1524.6402758007582,Michel Batista,,,1475.3597241992418,917,1
Mauricio Rua,0.6235492551891899,1565.4269076992925,1572.1701360469087,Tyson Pedro,0.3764507448108101,1521.5943868837157,1503.9141243779347,917,0
Mizuto Hirota,0.4557048494716565,1456.6661610019944,1435.699189793572,Christos Giagos,0.5442951505283435,1472.096323940486,1493.8366502161055,917,4
Pannie Kianzad,,,1475.3597241992418,Macy Chiasson,,,1524.6402758007582,917,5
Pedro Munhoz,0.5370306560122814,1581.2712476234603,1599.4392494859346,Bryan Caraway,0.4629693439877186,1568.381879002727,1549.1994852995772,917,0
Rafael Dos Anjos,0.43581015557108355,1647.3513699267546,1642.4822856572885,Kamaru Usman,0.5641898444289164,1669.7769535648924,1688.639137595132,917,4
Raoni Barcelos,0.5631557511134144,1522.0603802151743,1543.4810026375408,Chris Gutierrez,0.4368442488865856,,1478.472074450919,917,1
Ricky Glenn,0.6240035192523982,1544.0006517969869,1514.6939066862606,Kevin Aguilar,0.37599648074760184,,1530.7512376300456,917,4
Roosevelt Roberts,0.5315679667029146,,1523.0845889887003,Darrell Horcher,0.4684320332970854,1489.0175569200403,1466.4036680184624,917,1
Suman Mokhtarian,,,1475.3597241992418,Sodiq Yusuff,,,1524.6402758007582,917,6
Tim Means,0.7042548576869442,1547.9352988381966,1553.8471246858078,Ricky Rainey,0.2957451423130558,1472.5728525772486,1458.071013436906,917,0
Wilson Reis,0.47291806489611754,1527.6495283024537,1547.0079358121786,Ben Nguyen,0.5270819351038825,1537.0679738748695,1512.816944352986,917,2
Yushin Okami,0.6889516636918467,1605.8864151006649,1595.7118964059837,Aleksei Kunchenko,0.3110483363081533,1536.8142410156552,1570.5969301384223,917,4
Alex Oliveira,0.6017609268689892,1622.163943614134,1603.5098558476739,Gunnar Nelson,0.3982390731310108,1586.3079203091168,1609.9224290926834,918,5
Brad Katona,0.5378302949477026,1524.6402758007582,1547.3027299184773,Matthew Lopez,0.4621697050522974,1511.4715183571802,1489.7654072120142,918,2
Chad Laprise,0.7934979474051088,1548.4996571309687,1515.6223398151817,Dhiego Lima,0.20650205259489118,1431.5753701615636,1468.084195197054,918,6
Claudia Gadelha,0.6018372539045607,1562.694379241049,1536.6464202977193,Nina Nunes,0.39816274609543933,1526.8106904102337,1555.0763819554545,918,4
Devin Clark,0.3906050124262121,1520.8022663757772,1502.4572391684596,Aleksandar Rakic,0.6093949875737878,1559.4344795083935,1578.4601393141102,918,6
Diego Ferreira,0.6656417168802048,1559.8056891141,1575.189507178793,Kyle Nelson,0.3343582831197952,,1483.5226393753205,918,0
Elias Theodorou,0.6874229372605355,1601.377516623143,1614.3286468824322,Eryk Anders,0.3125770627394645,1532.924133957133,1518.243741903992,918,2
Hakeem Dawodu,0.5279243279604117,1502.8590140081421,1525.8529614820675,Kyle Bochniak,0.47207567203958833,1493.1470028720046,1470.9756513225543,918,2
Jimi Manuwa,0.3725393781982662,1551.5386405952322,1536.9193224808764,Thiago Santos,0.6274606218017338,1596.821498632136,1605.1667609751712,918,6
Katlyn Cerminara,0.6952709686921508,1566.6406046860368,1533.986735863693,Jessica Eye,0.30472903130784923,1494.9925517810648,1523.7999914636735,918,4
Max Holloway,0.5441841979232033,1677.2070401595713,1685.3719065603545,Brian Ortega,0.45581580207679673,1661.8157302693598,1641.3971601094704,918,0
