upp_low,temp_f_id,name f1,name f2,tau
1,5923,Omar Morales,Jonathan Pearce,1064
1,5926,Robbie Lawler,Nick Diaz,1064
0,5927,Roxanne Modafferi,Taila Santos,1064
0,5928,Shamil Abdurakhimov,Chris Daukaus,1064
1,5927,Taila Santos,Roxanne Modafferi,1064
0,5929,Uros Medic,Jalin Turner,1064
0,5930,Valentina Shevchenko,Lauren Murphy,1064
0,5931,Alejandro Perez,Johnny Eduardo,1065
0,5932,Alex Oliveira,Niko Price,1065
0,5933,Alexander Hernandez,Mike Breeden,1065
0,5934,Antonina Shevchenko,Casey O'Neill,1065
0,5935,Bethe Correia,Karol Rosa,1065
1,5934,Casey O'Neill,Antonina Shevchenko,1065
0,5936,Devonte Smith,Jamie Mullarkey,1065
0,5937,Douglas Silva de Andrade,Gaetano Pirrello,1065
1,5937,Gaetano Pirrello,Douglas Silva de Andrade,1065
1,5936,Jamie Mullarkey,Devonte Smith,1065
1,5938,Jared Gordon,Joe Solecki,1065
0,5938,Joe Solecki,Jared Gordon,1065
1,5931,Johnny Eduardo,Alejandro Perez,1065
1,5941,Johnny Walker,Thiago Santos,1065
1,5935,Karol Rosa,Bethe Correia,1065
1,5939,Krzysztof Jotko,Misha Cirkunov,1065
1,5933,Mike Breeden,Alexander Hernandez,1065
0,5939,Misha Cirkunov,Krzysztof Jotko,1065
1,5932,Niko Price,Alex Oliveira,1065
1,5940,Shanna Young,Stephanie Egger,1065
0,5940,Stephanie Egger,Shanna Young,1065
0,5941,Thiago Santos,Johnny Walker,1065
0,5942,Alexandr Romanov,Jared Vanderaa,1066
0,5943,Charles Rosa,Damon Jackson,1066
1,5949,Charlie Ontiveros,Steve Garcia,1066
0,5944,Chris Gutierrez,Felipe Colares,1066
1,5943,Damon Jackson,Charles Rosa,1066
1,5944,Felipe Colares,Chris Gutierrez,1066
1,5947,Jared Gooden,Randy Brown,1066
1,5942,Jared Vanderaa,Alexandr Romanov,1066
0,5945,Loopy Godinez,Silvana Gomez Juarez,1066
0,5946,Mackenzie Dern,Marina Rodriguez,1066
1,5946,Marina Rodriguez,Mackenzie Dern,1066
1,5948,Mariya Agapova,Sabina Mazo,1066
1,5950,Matheus Nicolau,Tim Elliott,1066
0,5947,Randy Brown,Jared Gooden,1066
0,5948,Sabina Mazo,Mariya Agapova,1066
1,5945,Silvana Gomez Juarez,Loopy Godinez,1066
0,5949,Steve Garcia,Charlie Ontiveros,1066
0,5950,Tim Elliott,Matheus Nicolau,1066
0,5951,Andrei Arlovski,Carlos Felipe,1067
0,5952,Andrew Sanchez,Bruno Fly Silva,1067
1,5956,Ariane Carnelossi,Istela Nunes,1067
0,5953,Aspen Ladd,Norma Dumont,1067
0,5954,Batgerel Danaa,Brandon Davis,1067
1,5954,Brandon Davis,Batgerel Danaa,1067
1,5952,Bruno Fly Silva,Andrew Sanchez,1067
1,5951,Carlos Felipe,Andrei Arlovski,1067
0,5955,Danny Roberts,Ramazan Emeev,1067
1,5957,Erick Gonzalez,Jim Miller,1067
0,5956,Istela Nunes,Ariane Carnelossi,1067
0,5957,Jim Miller,Erick Gonzalez,1067
0,5958,Loopy Godinez,Luana Carolina,1067
1,5958,Luana Carolina,Loopy Godinez,1067
1,5960,Ludovit Klein,Nate Landwehr,1067
0,5959,Manon Fiorot,Mayra Bueno Silva,1067
1,5959,Mayra Bueno Silva,Manon Fiorot,1067
0,5960,Nate Landwehr,Ludovit Klein,1067
1,5953,Norma Dumont,Aspen Ladd,1067
1,5955,Ramazan Emeev,Danny Roberts,1067
0,5961,Alex Caceres,SeungWoo Choi,1068
1,5965,Daniel Lacerda,Jeff Molina,1068
1,5971,David Onama,Mason Jones,1068
1,5962,Dwight Grant,Francisco Trinaldo,1068
0,5962,Francisco Trinaldo,Dwight Grant,1068
0,5963,Grant Dawson,Ricky Glenn,1068
1,5968,Gregory Rodrigues,JunYong Park,1068
1,5972,Ike Villanueva,Nicolae Negumereanu,1068
1,5969,Jai Herbert,Khama Worthy,1068
0,5964,Jamie Pickett,Laureano Staropoli,1068
0,5965,Jeff Molina,Daniel Lacerda,1068
0,5966,Jessica-Rose Clark,Joselyne Edwards,1068
0,5967,Jonathan Martinez,Zviad Lazishvili,1068
1,5966,Joselyne Edwards,Jessica-Rose Clark,1068
0,5968,JunYong Park,Gregory Rodrigues,1068
0,5969,Khama Worthy,Jai Herbert,1068
1,5964,Laureano Staropoli,Jamie Pickett,1068
0,5970,Livinha Souza,Randa Markos,1068
1,5974,Maria Oliveira,Tabatha Ricci,1068
1,5973,Marvin Vettori,Paulo Costa,1068
0,5971,Mason Jones,David Onama,1068
0,5972,Nicolae Negumereanu,Ike Villanueva,1068
0,5973,Paulo Costa,Marvin Vettori,1068
1,5970,Randa Markos,Livinha Souza,1068
1,5963,Ricky Glenn,Grant Dawson,1068
1,5961,SeungWoo Choi,Alex Caceres,1068
0,5974,Tabatha Ricci,Maria Oliveira,1068
1,5967,Zviad Lazishvili,Jonathan Martinez,1068
0,5975,Albert Duraev,Roman Kopylov,1069
0,5976,Alexander Volkov,Marcin Tybura,1069
1,5988,Allan Nascimento,Tagir Ulanbekov,1069
0,5977,Amanda Ribas,Virna Jandiroba,1069
1,5979,Andre Petroski,Hu Yaozong,1069
1,5978,Benoit Saint Denis,Elizeu Zaleski dos Santos,1069
1,5985,Cory Sandhagen,Petr Yan,1069
1,5980,Dan Hooker,Islam Makhachev,1069
0,5978,Elizeu Zaleski dos Santos,Benoit Saint Denis,1069
1,5981,Glover Teixeira,Jan Blachowicz,1069
0,5979,Hu Yaozong,Andre Petroski,1069
0,5980,Islam Makhachev,Dan Hooker,1069
0,5981,Jan Blachowicz,Glover Teixeira,1069
1,5982,Khamzat Chimaev,Li Jingliang,1069
1,5984,Lerone Murphy,Makwan Amirkhani,1069
0,5982,Li Jingliang,Khamzat Chimaev,1069
0,5983,Magomed Ankalaev,Volkan Oezdemir,1069
0,5984,Makwan Amirkhani,Lerone Murphy,1069
1,5976,Marcin Tybura,Alexander Volkov,1069
1,5987,Michal Oleksiejczuk,Shamil Gamzatov,1069
0,5985,Petr Yan,Cory Sandhagen,1069
0,5986,Ricardo Ramos,Zubaira Tukhugov,1069
1,5975,Roman Kopylov,Albert Duraev,1069
0,5987,Shamil Gamzatov,Michal Oleksiejczuk,1069
0,5988,Tagir Ulanbekov,Allan Nascimento,1069
1,5977,Virna Jandiroba,Amanda Ribas,1069
1,5983,Volkan Oezdemir,Magomed Ankalaev,1069
1,5986,Zubaira Tukhugov,Ricardo Ramos,1069
0,5989,Al Iaquinta,King Green,1070
0,5990,Alex Pereira,Andreas Michailidis,1070
1,5990,Andreas Michailidis,Alex Pereira,1070
1,6002,Billy Quarantillo,Shane Burgos,1070
1,5999,Bruno Souza,Melsik Baghdasaryan,1070
0,5991,CJ Vergara,Ode Osbourne,1070
1,5995,Chris Barnett,Gian Villante,1070
1,6000,Chris Curtis,Phil Hawes,1070
1,5998,Colby Covington,Kamaru Usman,1070
0,5992,Dustin Jacoby,John Allan,1070
0,5993,Edmen Shahbazyan,Nassourdine Imavov,1070
0,5994,Frankie Edgar,Marlon Vera,1070
0,5995,Gian Villante,Chris Barnett,1070
0,5996,Ian Machado Garry,Jordan Williams,1070
1,5992,John Allan,Dustin Jacoby,1070
1,5996,Jordan Williams,Ian Machado Garry,1070
0,5997,Justin Gaethje,Michael Chandler,1070
0,5998,Kamaru Usman,Colby Covington,1070
1,5989,King Green,Al Iaquinta,1070
1,5994,Marlon Vera,Frankie Edgar,1070
0,5999,Melsik Baghdasaryan,Bruno Souza,1070
1,5997,Michael Chandler,Justin Gaethje,1070
1,5993,Nassourdine Imavov,Edmen Shahbazyan,1070
1,5991,Ode Osbourne,CJ Vergara,1070
0,6000,Phil Hawes,Chris Curtis,1070
0,6001,Rose Namajunas,Zhang Weili,1070
0,6002,Shane Burgos,Billy Quarantillo,1070
1,6001,Zhang Weili,Rose Namajunas,1070
1,6005,Andrea Lee,Cynthia Calvillo,1071
0,6003,Ben Rothwell,Marcos Rogerio de Lima,1071
1,6011,Collin Anglin,Sean Woodson,1071
0,6004,Cortney Casey,Liana Jojua,1071
0,6005,Cynthia Calvillo,Andrea Lee,1071
1,6007,Da Woon Jung,Kennedy Nzechukwu,1071
0,6006,Felicia Spencer,Leah Letson,1071
1,6013,Joel Alvarez,Thiago Moises,1071
1,6012,Julio Arce,Song Yadong,1071
0,6007,Kennedy Nzechukwu,Da Woon Jung,1071
1,6010,Khaos Williams,Miguel Baeza,1071
1,6006,Leah Letson,Felicia Spencer,1071
1,6004,Liana Jojua,Cortney Casey,1071
0,6008,Marc Diakiese,Rafael Alves,1071
1,6003,Marcos Rogerio de Lima,Ben Rothwell,1071
0,6009,Max Holloway,Yair Rodriguez,1071
0,6010,Miguel Baeza,Khaos Williams,1071
1,6008,Rafael Alves,Marc Diakiese,1071
0,6011,Sean Woodson,Collin Anglin,1071
0,6012,Song Yadong,Julio Arce,1071
0,6013,Thiago Moises,Joel Alvarez,1071
1,6009,Yair Rodriguez,Max Holloway,1071
1,6015,Adrian Yanez,Davey Grant,1072
1,6014,Aoriqileng,Cody Durden,1072
0,6014,Cody Durden,Aoriqileng,1072
0,6015,Davey Grant,Adrian Yanez,1072
0,6016,Joanne Wood,Taila Santos,1072
0,6017,Ketlen Vieira,Miesha Tate,1072
1,6023,Kyung Ho Kang,Rani Yahya,1072
0,6018,Loma Lookboonmee,Loopy Godinez,1072
1,6018,Loopy Godinez,Loma Lookboonmee,1072
0,6019,Luana Pinheiro,Sam Hughes,1072
0,6020,Michael Chiesa,Sean Brady,1072
1,6017,Miesha Tate,Ketlen Vieira,1072
1,6022,Natan Levy,Rafa Garcia,1072
0,6021,Pat Sabatini,Tucker Lutz,1072
0,6022,Rafa Garcia,Natan Levy,1072
0,6023,Rani Yahya,Kyung Ho Kang,1072
1,6019,Sam Hughes,Luana Pinheiro,1072
1,6020,Sean Brady,Michael Chiesa,1072
1,6024,Sean Soriano,Shayilan Nuerdanbieke,1072
0,6024,Shayilan Nuerdanbieke,Sean Soriano,1072
1,6016,Taila Santos,Joanne Wood,1072
1,6021,Tucker Lutz,Pat Sabatini,1072
0,6025,Alex Morono,Mickey Gall,1074
0,6026,Alonzo Menifield,William Knight,1074
0,6027,Brad Riddell,Rafael Fiziev,1074
0,6028,Brendan Allen,Chris Curtis,1074
0,6029,Bryan Barberena,Darian Weeks,1074
0,6030,Cheyanne Vlismas,Mallory Martin,1074
1,6028,Chris Curtis,Brendan Allen,1074
1,6031,Chris Gruetzemacher,Claudio Puelles,1074
0,6031,Claudio Puelles,Chris Gruetzemacher,1074
0,6032,Clay Guida,Leonardo Santos,1074
1,6029,Darian Weeks,Bryan Barberena,1074
1,6035,Dusko Todorovic,Maki Pitolo,1074
1,6033,Jamahal Hill,Jimmy Crute,1074
0,6033,Jimmy Crute,Jamahal Hill,1074
1,6037,Jose Aldo,Rob Font,1074
1,6032,Leonardo Santos,Clay Guida,1074
0,6034,Louis Smolka,Vince Morales,1074
0,6035,Maki Pitolo,Dusko Todorovic,1074
1,6030,Mallory Martin,Cheyanne Vlismas,1074
0,6036,Manel Kape,Zhalgas Zhumagulov,1074
1,6025,Mickey Gall,Alex Morono,1074
1,6027,Rafael Fiziev,Brad Riddell,1074
0,6037,Rob Font,Jose Aldo,1074
1,6034,Vince Morales,Louis Smolka,1074
1,6026,William Knight,Alonzo Menifield,1074
1,6036,Zhalgas Zhumagulov,Manel Kape,1074
0,6038,Amanda Nunes,Julianna Pena,1075
0,6039,Andre Muniz,Eryk Anders,1075
0,6040,Augusto Sakai,Tai Tuivasa,1075
1,6044,Bruno Fly Silva,Jordan Wright,1075
0,6041,Charles Oliveira,Dustin Poirier,1075
1,6046,Cody Garbrandt,Kai Kara-France,1075
1,6045,Dan Ige,Josh Emmett,1075
1,6051,Darrick Minner,Ryan Hall,1075
1,6048,Dominick Cruz,Pedro Munhoz,1075
1,6041,Dustin Poirier,Charles Oliveira,1075
1,6047,Erin Blanchfield,Miranda Maverick,1075
1,6039,Eryk Anders,Andre Muniz,1075
0,6042,Geoff Neal,Santiago Ponzinibbio,1075
0,6043,Gillian Robertson,Priscila Cachoeira,1075
0,6044,Jordan Wright,Bruno Fly Silva,1075
0,6045,Josh Emmett,Dan Ige,1075
1,6038,Julianna Pena,Amanda Nunes,1075
0,6046,Kai Kara-France,Cody Garbrandt,1075
0,6047,Miranda Maverick,Erin Blanchfield,1075
0,6048,Pedro Munhoz,Dominick Cruz,1075
1,6043,Priscila Cachoeira,Gillian Robertson,1075
0,6049,Randy Costa,Tony Kelley,1075
0,6050,Raulian Paiva,Sean O'Malley,1075
0,6051,Ryan Hall,Darrick Minner,1075
1,6042,Santiago Ponzinibbio,Geoff Neal,1075
1,6050,Sean O'Malley,Raulian Paiva,1075
1,6040,Tai Tuivasa,Augusto Sakai,1075
1,6049,Tony Kelley,Randy Costa,1075
0,6052,Amanda Lemos,Angela Hill,1076
1,6053,Andre Ewell,Charles Jourdain,1076
1,6052,Angela Hill,Amanda Lemos,1076
1,6064,Belal Muhammad,Stephen Thompson,1076
0,6053,Charles Jourdain,Andre Ewell,1076
1,6055,Chris Daukaus,Derrick Lewis,1076
0,6054,Cub Swanson,Darren Elkins,1076
1,6054,Darren Elkins,Cub Swanson,1076
0,6055,Derrick Lewis,Chris Daukaus,1076
0,6056,Diego Ferreira,Mateusz Gamrot,1076
0,6057,Don'Tale Mayes,Josh Parisian,1076
0,6058,Dustin Stoltzfus,Gerald Meerschaert,1076
1,6058,Gerald Meerschaert,Dustin Stoltzfus,1076
1,6060,Harry Hunsucker,Justin Tafa,1076
0,6059,Jordan Leavitt,Matt Sayles,1076
1,6057,Josh Parisian,Don'Tale Mayes,1076
0,6060,Justin Tafa,Harry Hunsucker,1076
1,6062,Macy Chiasson,Raquel Pennington,1076
1,6056,Mateusz Gamrot,Diego Ferreira,1076
1,6059,Matt Sayles,Jordan Leavitt,1076
1,6063,Melissa Gatto,Sijara Eubanks,1076
0,6061,Raphael Assuncao,Ricky Simon,1076
0,6062,Raquel Pennington,Macy Chiasson,1076
1,6061,Ricky Simon,Raphael Assuncao,1076
0,6063,Sijara Eubanks,Melissa Gatto,1076
0,6064,Stephen Thompson,Belal Muhammad,1076
0,6065,Bill Algeo,Joanderson Brito,1080
0,6066,Brandon Royval,Rogerio Bontorin,1080
0,6067,Brian Kelleher,Kevin Croom,1080
0,6068,Calvin Kattar,Giga Chikadze,1080
1,6074,Charles Rosa,TJ Brown,1080
1,6071,Chase Sherman,Jake Collier,1080
0,6069,Court McGee,Ramiz Brahimaj,1080
0,6070,Dakota Bush,Viacheslav Borshchev,1080
1,6068,Giga Chikadze,Calvin Kattar,1080
0,6071,Jake Collier,Chase Sherman,1080
0,6072,Jamie Pickett,Joseph Holmes,1080
1,6073,Jennifer Maia,Katlyn Cerminara,1080
1,6065,Joanderson Brito,Bill Algeo,1080
1,6072,Joseph Holmes,Jamie Pickett,1080
0,6073,Katlyn Cerminara,Jennifer Maia,1080
1,6067,Kevin Croom,Brian Kelleher,1080
1,6069,Ramiz Brahimaj,Court McGee,1080
1,6066,Rogerio Bontorin,Brandon Royval,1080
0,6074,TJ Brown,Charles Rosa,1080
1,6070,Viacheslav Borshchev,Dakota Bush,1080
1,6082,Andre Fialho,Michel Pereira,1081
0,6075,Brandon Moreno,Deiveson Figueiredo,1081
1,6077,Ciryl Gane,Francis Ngannou,1081
0,6076,Cody Stamann,Said Nurmagomedov,1081
1,6075,Deiveson Figueiredo,Brandon Moreno,1081
0,6077,Francis Ngannou,Ciryl Gane,1081
1,6080,Genaro Valdez,Matt Frevola,1081
0,6078,Jack Della Maddalena,Pete Rodriguez,1081
1,6079,Jasmine Jasudavicius,Kay Hansen,1081
0,6079,Kay Hansen,Jasmine Jasudavicius,1081
0,6080,Matt Frevola,Genaro Valdez,1081
0,6081,Michael Morales,Trevin Giles,1081
0,6082,Michel Pereira,Andre Fialho,1081
1,6078,Pete Rodriguez,Jack Della Maddalena,1081
0,6083,Raoni Barcelos,Victor Henry,1081
1,6076,Said Nurmagomedov,Cody Stamann,1081
1,6085,Saimon Oliveira,Tony Gravely,1081
0,6084,Silvana Gomez Juarez,Vanessa Demopoulos,1081
0,6085,Tony Gravely,Saimon Oliveira,1081
1,6081,Trevin Giles,Michael Morales,1081
1,6084,Vanessa Demopoulos,Silvana Gomez Juarez,1081
1,6083,Victor Henry,Raoni Barcelos,1081
0,6086,Alexis Davis,Julija Stoliarenko,1083
1,6096,Brendan Allen,Sam Alvey,1083
1,6098,Bryan Battle,Tresean Gore,1083
1,6097,Carlston Harris,Shavkat Rakhmonov,1083
0,6087,Chidi Njokuani,Marc-Andre Barriault,1083
1,6090,Danilo Marques,Jailton Almeida,1083
1,6093,Denys Bondar,Malcolm Gordon,1083
0,6088,Hakeem Dawodu,Michael Trizano,1083
0,6089,Jack Hermansson,Sean Strickland,1083
0,6090,Jailton Almeida,Danilo Marques,1083
0,6091,Jason Witt,Phil Rowe,1083
1,6094,John Castaneda,Miles Johns,1083
0,6092,Julian Erosa,Steven Peterson,1083
1,6086,Julija Stoliarenko,Alexis Davis,1083
0,6093,Malcolm Gordon,Denys Bondar,1083
1,6087,Marc-Andre Barriault,Chidi Njokuani,1083
1,6088,Michael Trizano,Hakeem Dawodu,1083
0,6094,Miles Johns,John Castaneda,1083
1,6095,Nick Maximov,Punahele Soriano,1083
1,6091,Phil Rowe,Jason Witt,1083
0,6095,Punahele Soriano,Nick Maximov,1083
0,6096,Sam Alvey,Brendan Allen,1083
1,6089,Sean Strickland,Jack Hermansson,1083
0,6097,Shavkat Rakhmonov,Carlston Harris,1083
1,6092,Steven Peterson,Julian Erosa,1083
0,6098,Tresean Gore,Bryan Battle,1083
0,6099,AJ Dobson,Jacob Malkoun,1084
0,6100,Alexander Hernandez,Renato Moicano,1084
0,6101,Andrei Arlovski,Jared Vanderaa,1084
1,6107,Blood Diamond,Jeremiah Wells,1084
0,6102,Carlos Ulberg,Fabio Cherant,1084
1,6111,Casey O'Neill,Roxanne Modafferi,1084
1,6106,Derek Brunson,Jared Cannonier,1084
0,6103,Derrick Lewis,Tai Tuivasa,1084
0,6104,Douglas Silva de Andrade,Sergey Morozov,1084
1,6102,Fabio Cherant,Carlos Ulberg,1084
0,6105,Israel Adesanya,Robert Whittaker,1084
1,6099,Jacob Malkoun,AJ Dobson,1084
0,6106,Jared Cannonier,Derek Brunson,1084
1,6101,Jared Vanderaa,Andrei Arlovski,1084
0,6107,Jeremiah Wells,Blood Diamond,1084
0,6108,King Green,Nasrat Haqparast,1084
0,6109,Kyler Phillips,Marcelo Rojo,1084
0,6110,Mana Martinez,Ronnie Lawrence,1084
1,6109,Marcelo Rojo,Kyler Phillips,1084
1,6112,Maxim Grishin,William Knight,1084
1,6108,Nasrat Haqparast,King Green,1084
1,6100,Renato Moicano,Alexander Hernandez,1084
1,6105,Robert Whittaker,Israel Adesanya,1084
1,6110,Ronnie Lawrence,Mana Martinez,1084
0,6111,Roxanne Modafferi,Casey O'Neill,1084
1,6104,Sergey Morozov,Douglas Silva de Andrade,1084
1,6103,Tai Tuivasa,Derrick Lewis,1084
0,6112,William Knight,Maxim Grishin,1084
1,6119,Abdul Razak Alhassan,Joaquin Buckley,1085
1,6124,Alan Baudot,Parker Porter,1085
0,6113,Chad Anheliger,Jesse Strader,1085
0,6114,Chas Skelly,Mark Striegl,1085
1,6121,Christian Rodriguez,Jonathan Pearce,1085
1,6116,David Onama,Gabriel Benitez,1085
0,6115,Diana Belbita,Gloria de Paula,1085
0,6116,Gabriel Benitez,David Onama,1085
1,6115,Gloria de Paula,Diana Belbita,1085
1,6120,Jamahal Hill,Johnny Walker,1085
1,6122,Jamie Pickett,Kyle Daukaus,1085
1,6123,Jay Perrin,Mario Bautista,1085
1,6113,Jesse Strader,Chad Anheliger,1085
0,6117,Jessica-Rose Clark,Stephanie Egger,1085
0,6118,Jim Miller,Nikolas Motta,1085
0,6119,Joaquin Buckley,Abdul Razak Alhassan,1085
0,6120,Johnny Walker,Jamahal Hill,1085
0,6121,Jonathan Pearce,Christian Rodriguez,1085
0,6122,Kyle Daukaus,Jamie Pickett,1085
0,6123,Mario Bautista,Jay Perrin,1085
1,6114,Mark Striegl,Chas Skelly,1085
1,6118,Nikolas Motta,Jim Miller,1085
0,6124,Parker Porter,Alan Baudot,1085
1,6117,Stephanie Egger,Jessica-Rose Clark,1085
0,6125,Alejandro Perez,Jonathan Martinez,1086
0,6126,Arman Tsarukyan,Joel Alvarez,1086
0,6127,Armen Petrosyan,Gregory Rodrigues,1086
1,6135,Carlos Hernandez,Victor Altamirano,1086
1,6134,Fares Ziam,Terrance McKinney,1086
1,6127,Gregory Rodrigues,Armen Petrosyan,1086
1,6133,Ignacio Bahamondes,Rongzhu,1086
0,6128,Islam Makhachev,King Green,1086
0,6129,Ji Yeon Kim,Priscila Cachoeira,1086
1,6126,Joel Alvarez,Arman Tsarukyan,1086
1,6125,Jonathan Martinez,Alejandro Perez,1086
0,6130,Josiane Nunes,Ramona Pascual,1086
1,6128,King Green,Islam Makhachev,1086
1,6132,Micheal Gillmore,Ramiz Brahimaj,1086
0,6131,Misha Cirkunov,Wellington Turman,1086
1,6129,Priscila Cachoeira,Ji Yeon Kim,1086
0,6132,Ramiz Brahimaj,Micheal Gillmore,1086
1,6130,Ramona Pascual,Josiane Nunes,1086
0,6133,Rongzhu,Ignacio Bahamondes,1086
0,6134,Terrance McKinney,Fares Ziam,1086
0,6135,Victor Altamirano,Carlos Hernandez,1086
1,6131,Wellington Turman,Misha Cirkunov,1086
1,6142,Alex Oliveira,Kevin Holland,1087
0,6136,Brian Kelleher,Umar Nurmagomedov,1087
1,6140,Bryce Mitchell,Edson Barboza,1087
0,6137,Colby Covington,Jorge Masvidal,1087
0,6138,Devonte Smith,Ludovit Klein,1087
0,6139,Dustin Jacoby,Michal Oleksiejczuk,1087
0,6140,Edson Barboza,Bryce Mitchell,1087
1,6147,Greg Hardy,Serghei Spivac,1087
0,6141,Jalin Turner,Jamie Mullarkey,1087
1,6141,Jamie Mullarkey,Jalin Turner,1087
1,6137,Jorge Masvidal,Colby Covington,1087
1,6145,Kennedy Nzechukwu,Nicolae Negumereanu,1087
0,6142,Kevin Holland,Alex Oliveira,1087
1,6138,Ludovit Klein,Devonte Smith,1087
0,6143,Marina Rodriguez,Yan Xiaonan,1087
1,6144,Mariya Agapova,Maryna Moroz,1087
0,6144,Maryna Moroz,Mariya Agapova,1087
1,6139,Michal Oleksiejczuk,Dustin Jacoby,1087
0,6145,Nicolae Negumereanu,Kennedy Nzechukwu,1087
0,6146,Rafael Dos Anjos,Renato Moicano,1087
1,6146,Renato Moicano,Rafael Dos Anjos,1087
0,6147,Serghei Spivac,Greg Hardy,1087
1,6148,Tagir Ulanbekov,Tim Elliott,1087
0,6148,Tim Elliott,Tagir Ulanbekov,1087
1,6136,Umar Nurmagomedov,Brian Kelleher,1087
1,6143,Yan Xiaonan,Marina Rodriguez,1087
1,6157,AJ Fletcher,Matthew Semelsberger,1088
1,6159,Alex Caceres,Sodiq Yusuff,1088
0,6149,Alex Pereira,Bruno Fly Silva,1088
1,6160,Azamat Murzakanov,Tafon Nchukwi,1088
1,6149,Bruno Fly Silva,Alex Pereira,1088
1,6150,Cody Brundage,Dalcha Lungiambula,1088
0,6150,Dalcha Lungiambula,Cody Brundage,1088
0,6151,Damon Jackson,Kamuela Kirk,1088
0,6152,Drew Dober,Terrance McKinney,1088
1,6153,Gillian Robertson,JJ Aldrich,1088
1,6155,Guido Cannetti,Kris Moutinho,1088
0,6153,JJ Aldrich,Gillian Robertson,1088
1,6162,Javid Basharat,Trevin Jones,1088
1,6151,Kamuela Kirk,Damon Jackson,1088
1,6154,Karl Roberson,Khalil Rountree Jr.,1088
0,6154,Khalil Rountree Jr.,Karl Roberson,1088
0,6155,Kris Moutinho,Guido Cannetti,1088
1,6161,Magomed Ankalaev,Thiago Santos,1088
0,6156,Marlon Moraes,Song Yadong,1088
0,6157,Matthew Semelsberger,AJ Fletcher,1088
1,6158,Miranda Maverick,Sabina Mazo,1088
0,6158,Sabina Mazo,Miranda Maverick,1088
0,6159,Sodiq Yusuff,Alex Caceres,1088
1,6156,Song Yadong,Marlon Moraes,1088
0,6160,Tafon Nchukwi,Azamat Murzakanov,1088
1,6152,Terrance McKinney,Drew Dober,1088
0,6161,Thiago Santos,Magomed Ankalaev,1088
0,6162,Trevin Jones,Javid Basharat,1088
0,6163,Alexander Volkov,Tom Aspinall,1089
0,6164,Arnold Allen,Dan Hooker,1089
1,6171,Cody Durden,Muhammad Mokaev,1089
0,6165,Cory McKenna,Elise Reed,1089
1,6164,Dan Hooker,Arnold Allen,1089
1,6165,Elise Reed,Cory McKenna,1089
0,6166,Gunnar Nelson,Takashi Sato,1089
1,6168,Ilia Topuria,Jai Herbert,1089
0,6167,Jack Shore,Timur Valiev,1089
0,6168,Jai Herbert,Ilia Topuria,1089
1,6173,Kazula Vargas,Paddy Pimblett,1089
1,6170,Luana Carolina,Molly McCann,1089
1,6169,Makwan Amirkhani,Mike Grundy,1089
0,6169,Mike Grundy,Makwan Amirkhani,1089
0,6170,Molly McCann,Luana Carolina,1089
0,6171,Muhammad Mokaev,Cody Durden,1089
0,6172,Nikita Krylov,Paul Craig,1089
0,6173,Paddy Pimblett,Kazula Vargas,1089
1,6172,Paul Craig,Nikita Krylov,1089
1,6174,Sergei Pavlovich,Shamil Abdurakhimov,1089
0,6174,Shamil Abdurakhimov,Sergei Pavlovich,1089
1,6166,Takashi Sato,Gunnar Nelson,1089
1,6167,Timur Valiev,Jack Shore,1089
1,6163,Tom Aspinall,Alexander Volkov,1089
1,6180,Alexa Grasso,Joanne Wood,1090
0,6175,Aliaskhab Khizriev,Denis Tiuliulin,1090
0,6176,Askar Askarov,Kai Kara-France,1090
1,6177,Batgerel Danaa,Chris Gutierrez,1090
1,6181,Bruno Souza,Luis Saldana,1090
1,6184,Bryan Barberena,Matt Brown,1090
1,6178,Chris Daukaus,Curtis Blaydes,1090
0,6177,Chris Gutierrez,Batgerel Danaa,1090
0,6178,Curtis Blaydes,Chris Daukaus,1090
1,6183,David Dvorak,Matheus Nicolau,1090
1,6175,Denis Tiuliulin,Aliaskhab Khizriev,1090
0,6179,Jennifer Maia,Manon Fiorot,1090
0,6180,Joanne Wood,Alexa Grasso,1090
1,6176,Kai Kara-France,Askar Askarov,1090
1,6186,Karol Rosa,Sara McMann,1090
0,6181,Luis Saldana,Bruno Souza,1090
1,6179,Manon Fiorot,Jennifer Maia,1090
0,6182,Marc Diakiese,Viacheslav Borshchev,1090
0,6183,Matheus Nicolau,David Dvorak,1090
0,6184,Matt Brown,Bryan Barberena,1090
1,6185,Max Griffin,Neil Magny,1090
0,6185,Neil Magny,Max Griffin,1090
0,6186,Sara McMann,Karol Rosa,1090
1,6182,Viacheslav Borshchev,Marc Diakiese,1090
0,6187,Aleksei Oleinik,Jared Vanderaa,1092
0,6188,Alexander Volkanovski,Chan Sung Jung,1092
0,6189,Aljamain Sterling,Petr Yan,1092
0,6190,Anthony Hernandez,Josh Fremd,1092
0,6191,Aspen Ladd,Raquel Pennington,1092
1,6188,Chan Sung Jung,Alexander Volkanovski,1092
1,6194,Daniel Santos,Julio Arce,1092
1,6193,Darian Weeks,Ian Machado Garry,1092
0,6192,Gilbert Burns,Khamzat Chimaev,1092
0,6193,Ian Machado Garry,Darian Weeks,1092
1,6187,Jared Vanderaa,Aleksei Oleinik,1092
1,6190,Josh Fremd,Anthony Hernandez,1092
0,6194,Julio Arce,Daniel Santos,1092
1,6197,Kay Hansen,Piera Rodriguez,1092
